CHR,POS,depth,method
NC_045512v2,27640,4.134217458110006e-5,10x
NC_045512v2,27641,4.077040071982853e-5,10x
NC_045512v2,27642,4.093032859820432e-5,10x
NC_045512v2,27643,4.041134608956023e-5,10x
NC_045512v2,27644,3.942828354687171e-5,10x
NC_045512v2,27645,3.781580195449338e-5,10x
NC_045512v2,27646,3.719147228761292e-5,10x
NC_045512v2,27647,3.44335370167114e-5,10x
NC_045512v2,27648,3.402846548449015e-5,10x
NC_045512v2,27649,3.371613752317949e-5,10x
NC_045512v2,27650,3.31302308066506e-5,10x
NC_045512v2,27651,3.256808591312791e-5,10x
NC_045512v2,27652,3.2231470785784194e-5,10x
NC_045512v2,27653,3.227744534902716e-5,10x
NC_045512v2,27654,3.135348357993529e-5,10x
NC_045512v2,27655,3.0488946969675642e-5,10x
NC_045512v2,27656,3.0430810951612017e-5,10x
NC_045512v2,27657,2.9832857605293145e-5,10x
NC_045512v2,27658,2.97690330106416e-5,10x
NC_045512v2,27659,2.9458533411676433e-5,10x
NC_045512v2,27660,2.8825572762003525e-5,10x
NC_045512v2,27661,2.7542687707595357e-5,10x
NC_045512v2,27662,2.7456825165601564e-5,10x
NC_045512v2,27663,2.7435105693101722e-5,10x
NC_045512v2,27664,2.699359086085217e-5,10x
NC_045512v2,27665,2.651899831951284e-5,10x
NC_045512v2,27666,2.6634294116243753e-5,10x
NC_045512v2,27667,2.6315307241082607e-5,10x
NC_045512v2,27668,2.6195095583085523e-5,10x
NC_045512v2,27669,2.6141943264575863e-5,10x
NC_045512v2,27670,2.61117121423636e-5,10x
NC_045512v2,27671,2.6014700837015045e-5,10x
NC_045512v2,27672,2.542876824404081e-5,10x
NC_045512v2,27673,2.360218013140811e-5,10x
NC_045512v2,27674,2.3990108067973928e-5,10x
NC_045512v2,27675,2.3569049014019027e-5,10x
NC_045512v2,27676,2.2775297276726213e-5,10x
NC_045512v2,27677,2.2064667124164248e-5,10x
NC_045512v2,27678,2.156820851752129e-5,10x
NC_045512v2,27679,2.1481698327448093e-5,10x
NC_045512v2,27680,2.1341670936584568e-5,10x
NC_045512v2,27681,2.0920521870036852e-5,10x
NC_045512v2,27682,2.0623652309294466e-5,10x
NC_045512v2,27683,2.032405516565559e-5,10x
NC_045512v2,27684,2.0076110012224566e-5,10x
NC_045512v2,27685,1.974409266482565e-5,10x
NC_045512v2,27686,1.976959137624279e-5,10x
NC_045512v2,27687,1.9510629527042472e-5,10x
NC_045512v2,27688,1.9182939459284248e-5,10x
NC_045512v2,27689,1.941685614029048e-5,10x
NC_045512v2,27690,1.9717487870154334e-5,10x
NC_045512v2,27691,1.963371314162909e-5,10x
NC_045512v2,27692,1.941265893787462e-5,10x
NC_045512v2,27693,1.8965596866139784e-5,10x
NC_045512v2,27694,1.8806988566001224e-5,10x
NC_045512v2,27695,1.8444037207955055e-5,10x
NC_045512v2,27696,1.8106532695483006e-5,10x
NC_045512v2,27697,1.8148161215475848e-5,10x
NC_045512v2,27698,1.7814217856087092e-5,10x
NC_045512v2,27699,1.7228995682093742e-5,10x
NC_045512v2,27700,1.69142786372698e-5,10x
NC_045512v2,27701,1.692387461449885e-5,10x
NC_045512v2,27702,1.6459347393461294e-5,10x
NC_045512v2,27703,1.6570614894042522e-5,10x
NC_045512v2,27704,1.6335573225397872e-5,10x
NC_045512v2,27705,1.6310567583386952e-5,10x
NC_045512v2,27706,1.6200539642633782e-5,10x
NC_045512v2,27707,1.628981762713769e-5,10x
NC_045512v2,27708,1.6253180066441777e-5,10x
NC_045512v2,27709,1.6064624783692275e-5,10x
NC_045512v2,27710,1.566141126882954e-5,10x
NC_045512v2,27711,1.552351063014358e-5,10x
NC_045512v2,27712,1.531896045003699e-5,10x
NC_045512v2,27713,1.5105339724589048e-5,10x
NC_045512v2,27714,1.5009753344618151e-5,10x
NC_045512v2,27715,1.4930051568988274e-5,10x
NC_045512v2,27716,1.5010199853023948e-5,10x
NC_045512v2,27717,1.504685348886626e-5,10x
NC_045512v2,27718,1.501853500867247e-5,10x
NC_045512v2,27719,1.4821740294362645e-5,10x
NC_045512v2,27720,1.4765537584645851e-5,10x
NC_045512v2,27721,1.491203959912316e-5,10x
NC_045512v2,27722,1.4931437595146357e-5,10x
NC_045512v2,27723,1.4882172654188351e-5,10x
NC_045512v2,27724,1.4657480234626748e-5,10x
NC_045512v2,27725,1.4621812782129875e-5,10x
NC_045512v2,27726,1.421712986939023e-5,10x
NC_045512v2,27727,1.4314276892768448e-5,10x
NC_045512v2,27728,1.4360451318781632e-5,10x
NC_045512v2,27729,1.435257128991249e-5,10x
NC_045512v2,27730,1.4422855114149694e-5,10x
NC_045512v2,27731,1.4643108423972068e-5,10x
NC_045512v2,27732,1.4683523198641681e-5,10x
NC_045512v2,27733,1.4572860449599977e-5,10x
NC_045512v2,27734,1.4539455643699453e-5,10x
NC_045512v2,27735,1.4054645725307358e-5,10x
NC_045512v2,27736,1.3520875452985066e-5,10x
NC_045512v2,27737,1.3460194037385597e-5,10x
NC_045512v2,27738,1.294459149544315e-5,10x
NC_045512v2,27739,1.272162686364211e-5,10x
NC_045512v2,27740,1.2604566592303836e-5,10x
NC_045512v2,27741,1.271802964152254e-5,10x
NC_045512v2,27742,1.3056213918076722e-5,10x
NC_045512v2,27743,1.3269649254673691e-5,10x
NC_045512v2,27744,1.326577012301963e-5,10x
NC_045512v2,27745,1.3462457170960008e-5,10x
NC_045512v2,27746,1.3351551607071226e-5,10x
NC_045512v2,27747,1.330370236910953e-5,10x
NC_045512v2,27748,1.3342504606500052e-5,10x
NC_045512v2,27749,1.323463069711135e-5,10x
NC_045512v2,27750,1.3128068022303285e-5,10x
NC_045512v2,27751,1.2828378792591853e-5,10x
NC_045512v2,27752,1.2876731069141295e-5,10x
NC_045512v2,27753,1.309394070469075e-5,10x
NC_045512v2,27754,1.3000252534728419e-5,10x
NC_045512v2,27755,1.3122109314276846e-5,10x
NC_045512v2,27756,1.2989398628718192e-5,10x
NC_045512v2,27757,1.2959519675594773e-5,10x
NC_045512v2,27758,1.3262927103281375e-5,10x
NC_045512v2,27759,1.3301848310777408e-5,10x
NC_045512v2,27760,1.3429096987956211e-5,10x
NC_045512v2,27761,1.3421708762499568e-5,10x
NC_045512v2,27762,1.3628011468075093e-5,10x
NC_045512v2,27763,1.3762554604303495e-5,10x
NC_045512v2,27764,1.3304623510749132e-5,10x
NC_045512v2,27765,1.3450898705728902e-5,10x
NC_045512v2,27766,1.3287077792478939e-5,10x
NC_045512v2,27767,1.3216968112345e-5,10x
NC_045512v2,27768,1.3089430552203376e-5,10x
NC_045512v2,27769,1.325443660442686e-5,10x
NC_045512v2,27770,1.3183093928162984e-5,10x
NC_045512v2,27771,1.3461567399605855e-5,10x
NC_045512v2,27772,1.3317456352609117e-5,10x
NC_045512v2,27773,1.3971347436219875e-5,10x
NC_045512v2,27774,1.4153161297257604e-5,10x
NC_045512v2,27775,1.4222308743547743e-5,10x
NC_045512v2,27776,1.4144187834850262e-5,10x
NC_045512v2,27777,1.4142191226408343e-5,10x
NC_045512v2,27778,1.3978380079584632e-5,10x
NC_045512v2,27779,1.3911934526597288e-5,10x
NC_045512v2,27780,1.4149566380700821e-5,10x
NC_045512v2,27781,1.4071641630660375e-5,10x
NC_045512v2,27782,1.4311102239018006e-5,10x
NC_045512v2,27783,1.4299364739080593e-5,10x
NC_045512v2,27784,1.4538592343519346e-5,10x
NC_045512v2,27785,1.4334486275654143e-5,10x
NC_045512v2,27786,1.4226071077792293e-5,10x
NC_045512v2,27787,1.4283389984571243e-5,10x
NC_045512v2,27788,1.4070597383929414e-5,10x
NC_045512v2,27789,1.3710323655074728e-5,10x
NC_045512v2,27790,1.3958075461726465e-5,10x
NC_045512v2,27791,1.3938682412704518e-5,10x
NC_045512v2,27792,1.4134512326989535e-5,10x
NC_045512v2,27793,1.4337406900220776e-5,10x
NC_045512v2,27794,1.4424328565401894e-5,10x
NC_045512v2,27795,1.433950412104854e-5,10x
NC_045512v2,27796,1.452636745053555e-5,10x
NC_045512v2,27797,1.4537602093545297e-5,10x
NC_045512v2,27798,1.4637956652990097e-5,10x
NC_045512v2,27799,1.4383393164209181e-5,10x
NC_045512v2,27800,1.4321582911991593e-5,10x
NC_045512v2,27801,1.4424947962577965e-5,10x
NC_045512v2,27802,1.4374354338244029e-5,10x
NC_045512v2,27803,1.4230192087739779e-5,10x
NC_045512v2,27804,1.4290991019025249e-5,10x
NC_045512v2,27805,1.4172514213631676e-5,10x
NC_045512v2,27806,1.4415809283017108e-5,10x
NC_045512v2,27807,1.4384865378410664e-5,10x
NC_045512v2,27808,1.4431067767879962e-5,10x
NC_045512v2,27809,1.4744198297817728e-5,10x
NC_045512v2,27810,1.4392056859902485e-5,10x
NC_045512v2,27811,1.438715399430723e-5,10x
NC_045512v2,27812,1.4436654632899673e-5,10x
NC_045512v2,27813,1.4432684959627129e-5,10x
NC_045512v2,27814,1.4545887828885702e-5,10x
NC_045512v2,27815,1.4614769387299631e-5,10x
NC_045512v2,27816,1.4802525007501203e-5,10x
NC_045512v2,27817,1.5196778612171573e-5,10x
NC_045512v2,27818,1.5371480892167717e-5,10x
NC_045512v2,27819,1.529576252673574e-5,10x
NC_045512v2,27820,1.5389230604446123e-5,10x
NC_045512v2,27821,1.5250512608473241e-5,10x
NC_045512v2,27822,1.5196751373635966e-5,10x
NC_045512v2,27823,1.554431556449537e-5,10x
NC_045512v2,27824,1.559238348423984e-5,10x
NC_045512v2,27825,1.5744782960040207e-5,10x
NC_045512v2,27826,1.5883906839299342e-5,10x
NC_045512v2,27827,1.61528351680362e-5,10x
NC_045512v2,27828,1.6025885037929337e-5,10x
NC_045512v2,27829,1.5943114058988907e-5,10x
NC_045512v2,27830,1.6027951465183792e-5,10x
NC_045512v2,27831,1.6196813918268275e-5,10x
NC_045512v2,27832,1.6017020444194873e-5,10x
NC_045512v2,27833,1.5991396422733852e-5,10x
NC_045512v2,27834,1.600070794295328e-5,10x
NC_045512v2,27835,1.5944586978504954e-5,10x
NC_045512v2,27836,1.625821354307108e-5,10x
NC_045512v2,27837,1.6577402516834182e-5,10x
NC_045512v2,27838,1.6388656259342197e-5,10x
NC_045512v2,27839,1.6581420635621714e-5,10x
NC_045512v2,27840,1.6596598478120796e-5,10x
NC_045512v2,27841,1.6128648191786933e-5,10x
NC_045512v2,27842,1.635445575858997e-5,10x
NC_045512v2,27843,1.6252206256975176e-5,10x
NC_045512v2,27844,1.6170115706929372e-5,10x
NC_045512v2,27845,1.6214020946314454e-5,10x
NC_045512v2,27846,1.6188285699166397e-5,10x
NC_045512v2,27847,1.677728290516986e-5,10x
NC_045512v2,27848,1.685673142802584e-5,10x
NC_045512v2,27849,1.6978819399091363e-5,10x
NC_045512v2,27850,1.6878367549107584e-5,10x
NC_045512v2,27851,1.7011074687310075e-5,10x
NC_045512v2,27852,1.6940396664556186e-5,10x
NC_045512v2,27853,1.6863615310111356e-5,10x
NC_045512v2,27854,1.7020628768077822e-5,10x
NC_045512v2,27855,1.703973916949479e-5,10x
NC_045512v2,27856,1.6617693125061548e-5,10x
NC_045512v2,27857,1.6661391517963617e-5,10x
NC_045512v2,27858,1.6697583866214385e-5,10x
NC_045512v2,27859,1.6775750254565828e-5,10x
NC_045512v2,27860,1.669106927035687e-5,10x
NC_045512v2,27861,1.6520678222428927e-5,10x
NC_045512v2,27862,1.6439129732505063e-5,10x
NC_045512v2,27863,1.6507346027370473e-5,10x
NC_045512v2,27864,1.64518356785473e-5,10x
NC_045512v2,27865,1.6623623058254455e-5,10x
NC_045512v2,27866,1.665242754615438e-5,10x
NC_045512v2,27867,1.6963947246896498e-5,10x
NC_045512v2,27868,1.7217864852243536e-5,10x
NC_045512v2,27869,1.7212914109365727e-5,10x
NC_045512v2,27870,1.7437187615264825e-5,10x
NC_045512v2,27871,1.745316722577141e-5,10x
NC_045512v2,27872,1.733006332925308e-5,10x
NC_045512v2,27873,1.7199677605074213e-5,10x
NC_045512v2,27874,1.7460994034269684e-5,10x
NC_045512v2,27875,1.744332502340907e-5,10x
NC_045512v2,27876,1.749313977339422e-5,10x
NC_045512v2,27877,1.7634469214601957e-5,10x
NC_045512v2,27878,1.7640075349224802e-5,10x
NC_045512v2,27879,1.7976528745795928e-5,10x
NC_045512v2,27880,1.824618947433155e-5,10x
NC_045512v2,27881,1.8396217481122922e-5,10x
NC_045512v2,27882,1.8244207809212882e-5,10x
NC_045512v2,27883,1.8614395535273976e-5,10x
NC_045512v2,27884,1.8879643490895297e-5,10x
NC_045512v2,27885,1.8804190771611434e-5,10x
NC_045512v2,27886,1.8835706662088436e-5,10x
NC_045512v2,27887,1.8603831710399558e-5,10x
NC_045512v2,27888,1.8398605479396336e-5,10x
NC_045512v2,27889,1.886779615961053e-5,10x
NC_045512v2,27890,1.87514363260875e-5,10x
NC_045512v2,27891,1.8728838780002975e-5,10x
NC_045512v2,27892,1.926002535095972e-5,10x
NC_045512v2,27893,1.946154600277232e-5,10x
NC_045512v2,27894,2.0897042882241252e-5,10x
NC_045512v2,27895,2.0920797193519774e-5,10x
NC_045512v2,27896,2.119495492868082e-5,10x
NC_045512v2,27897,2.1314246556790178e-5,10x
NC_045512v2,27898,2.1323314176324746e-5,10x
NC_045512v2,27899,2.1205356792371128e-5,10x
NC_045512v2,27900,2.143639714054684e-5,10x
NC_045512v2,27901,2.1977902288571498e-5,10x
NC_045512v2,27902,2.2084589226090283e-5,10x
NC_045512v2,27903,2.2102467411085103e-5,10x
NC_045512v2,27904,2.2232282239971022e-5,10x
NC_045512v2,27905,2.220548612263097e-5,10x
NC_045512v2,27906,2.2343147962683622e-5,10x
NC_045512v2,27907,2.2051360100266598e-5,10x
NC_045512v2,27908,2.2370148549344267e-5,10x
NC_045512v2,27909,2.248698024129919e-5,10x
NC_045512v2,27910,2.2309986764007628e-5,10x
NC_045512v2,27911,2.2193707621208027e-5,10x
NC_045512v2,27912,2.202348454385953e-5,10x
NC_045512v2,27913,2.200124381598333e-5,10x
NC_045512v2,27914,2.2205982503575183e-5,10x
NC_045512v2,27915,2.2029762261128822e-5,10x
NC_045512v2,27916,2.2069339821443878e-5,10x
NC_045512v2,27917,2.2290809448719503e-5,10x
NC_045512v2,27918,2.246884446886066e-5,10x
NC_045512v2,27919,2.2530507683214468e-5,10x
NC_045512v2,27920,2.297987956811347e-5,10x
NC_045512v2,27921,2.319281582086813e-5,10x
NC_045512v2,27922,2.3344074322162826e-5,10x
NC_045512v2,27923,2.4664087535834612e-5,10x
NC_045512v2,27924,2.4564481474511685e-5,10x
NC_045512v2,27925,2.8556753204588325e-5,10x
NC_045512v2,27926,3.024782458296228e-5,10x
NC_045512v2,27927,3.299058620309208e-5,10x
NC_045512v2,27928,3.762009343331972e-5,10x
NC_045512v2,27929,4.063146185957533e-5,10x
NC_045512v2,27930,5.843795483845381e-5,10x
NC_045512v2,27931,5.9207493088555024e-5,10x
NC_045512v2,27932,5.94737777941566e-5,10x
NC_045512v2,27933,5.973865750367689e-5,10x
NC_045512v2,27934,5.968772555615293e-5,10x
NC_045512v2,27935,5.9453784968273814e-5,10x
NC_045512v2,27936,5.9797653893785795e-5,10x
NC_045512v2,27937,5.941323900048514e-5,10x
NC_045512v2,27938,5.939999624346379e-5,10x
NC_045512v2,27939,5.95101777304667e-5,10x
NC_045512v2,27940,5.931609185656473e-5,10x
NC_045512v2,27941,5.938242795155169e-5,10x
NC_045512v2,27942,5.9397327938020964e-5,10x
NC_045512v2,27943,5.9339573657591186e-5,10x
NC_045512v2,27944,5.928131723171398e-5,10x
NC_045512v2,27945,5.90892143560277e-5,10x
NC_045512v2,27946,5.89728250457593e-5,10x
NC_045512v2,27947,5.901443526215147e-5,10x
NC_045512v2,27948,5.86762820087095e-5,10x
NC_045512v2,27949,5.8666077397029084e-5,10x
NC_045512v2,27950,5.8671185799603914e-5,10x
NC_045512v2,27951,5.8647892308812915e-5,10x
NC_045512v2,27952,5.8830724023034334e-5,10x
NC_045512v2,27953,5.86526075196179e-5,10x
NC_045512v2,27954,5.8869541958927255e-5,10x
NC_045512v2,27955,5.916558176042445e-5,10x
NC_045512v2,27956,5.930533544030041e-5,10x
NC_045512v2,27957,5.923686905249024e-5,10x
NC_045512v2,27958,5.918152697083894e-5,10x
NC_045512v2,27959,5.941387246748386e-5,10x
NC_045512v2,27960,5.989893710800419e-5,10x
NC_045512v2,27961,5.9735245000774385e-5,10x
NC_045512v2,27962,5.975216067499425e-5,10x
NC_045512v2,27963,5.7092579054101836e-5,10x
NC_045512v2,27964,5.660246697617129e-5,10x
NC_045512v2,27965,5.637749272479425e-5,10x
NC_045512v2,27966,5.6260861403210514e-5,10x
NC_045512v2,27967,5.6421674774828624e-5,10x
NC_045512v2,27968,5.6209291603118425e-5,10x
NC_045512v2,27969,5.6716994918238775e-5,10x
NC_045512v2,27970,5.7149930025514884e-5,10x
NC_045512v2,27971,5.751268492164191e-5,10x
NC_045512v2,27972,5.750686513125696e-5,10x
NC_045512v2,27973,5.7174943347484084e-5,10x
NC_045512v2,27974,5.721117624848212e-5,10x
NC_045512v2,27975,5.747655118134832e-5,10x
NC_045512v2,27976,5.713917312795154e-5,10x
NC_045512v2,27977,5.702181157683219e-5,10x
NC_045512v2,27978,5.691857958622622e-5,10x
NC_045512v2,27979,5.7208996512074917e-5,10x
NC_045512v2,27980,5.71527587191104e-5,10x
NC_045512v2,27981,5.684194101175072e-5,10x
NC_045512v2,27982,5.678796346402926e-5,10x
NC_045512v2,27983,5.6519333732684885e-5,10x
NC_045512v2,27984,5.6491668639246034e-5,10x
NC_045512v2,27985,5.658894488557553e-5,10x
NC_045512v2,27986,5.6590106984527376e-5,10x
NC_045512v2,27987,5.6580877586221436e-5,10x
NC_045512v2,27988,5.6598799379143475e-5,10x
NC_045512v2,27989,5.6876779806515146e-5,10x
NC_045512v2,27990,5.721693060238589e-5,10x
NC_045512v2,27991,5.723756099012174e-5,10x
NC_045512v2,27992,5.744488041575276e-5,10x
NC_045512v2,27993,5.747559032496417e-5,10x
NC_045512v2,27994,5.7427974441342874e-05,10x
NC_045512v2,27995,5.715076875992357e-5,10x
NC_045512v2,27996,5.722056989027944e-5,10x
NC_045512v2,27997,5.6800988051374216e-5,10x
NC_045512v2,27998,1.983525846826101e-5,10x
NC_045512v2,27999,1.9335657762036577e-5,10x
NC_045512v2,28000,1.9151349780323907e-5,10x
NC_045512v2,28001,1.9120960361673493e-5,10x
NC_045512v2,28002,1.901854735118684e-5,10x
NC_045512v2,28003,1.921375642762165e-5,10x
NC_045512v2,28004,1.9183024968410832e-5,10x
NC_045512v2,28005,1.909614646776062e-5,10x
NC_045512v2,28006,1.949663782881201e-5,10x
NC_045512v2,28007,1.9644394539373174e-5,10x
NC_045512v2,28008,1.9249028111387382e-5,10x
NC_045512v2,28009,1.9253896892295265e-5,10x
NC_045512v2,28010,1.9401770446113746e-5,10x
NC_045512v2,28011,1.9537877271991565e-5,10x
NC_045512v2,28012,1.9412644522854402e-5,10x
NC_045512v2,28013,1.980767432785115e-5,10x
NC_045512v2,28014,1.969433191368292e-5,10x
NC_045512v2,28015,1.964413603488691e-5,10x
NC_045512v2,28016,1.977410055573579e-5,10x
NC_045512v2,28017,1.979612741700012e-5,10x
NC_045512v2,28018,1.9970836496099998e-5,10x
NC_045512v2,28019,2.0221750478476047e-5,10x
NC_045512v2,28020,2.0479071410183527e-5,10x
NC_045512v2,28021,2.04537385193696e-5,10x
NC_045512v2,28022,2.0726762709178425e-5,10x
NC_045512v2,28023,2.0630534087996713e-5,10x
NC_045512v2,28024,2.0693895502406546e-5,10x
NC_045512v2,28025,2.084869257567726e-5,10x
NC_045512v2,28026,2.0930756910882852e-5,10x
NC_045512v2,28027,2.1401000031954617e-5,10x
NC_045512v2,28028,2.1599223568149502e-5,10x
NC_045512v2,28029,2.1619618543348757e-5,10x
NC_045512v2,28030,2.2210247004098984e-5,10x
NC_045512v2,28031,2.2434741474611333e-5,10x
NC_045512v2,28032,2.2614170494558186e-5,10x
NC_045512v2,28033,2.2800751943055068e-5,10x
NC_045512v2,28034,2.311341692694365e-5,10x
NC_045512v2,28035,2.3176449020244238e-5,10x
NC_045512v2,28036,2.3263331853478393e-5,10x
NC_045512v2,28037,2.3132923891854664e-5,10x
NC_045512v2,28038,2.33619026255227e-5,10x
NC_045512v2,28039,2.325018084696668e-5,10x
NC_045512v2,28040,2.362994946505797e-5,10x
NC_045512v2,28041,2.412998285072721e-5,10x
NC_045512v2,28042,2.3901346533700888e-5,10x
NC_045512v2,28043,2.41524744997023e-5,10x
NC_045512v2,28044,2.415251601934988e-5,10x
NC_045512v2,28045,2.4551552865008436e-5,10x
NC_045512v2,28046,2.5409285288292515e-5,10x
NC_045512v2,28047,2.5852640817094988e-5,10x
NC_045512v2,28048,2.610827127063797e-5,10x
NC_045512v2,28049,2.6494959356742116e-5,10x
NC_045512v2,28050,2.6326883814001014e-5,10x
NC_045512v2,28051,2.629487948409323e-5,10x
NC_045512v2,28052,2.639089084798717e-5,10x
NC_045512v2,28053,2.6164819288589694e-5,10x
NC_045512v2,28054,2.6569305249497184e-5,10x
NC_045512v2,28055,2.718739472413896e-5,10x
NC_045512v2,28056,2.760286018136747e-5,10x
NC_045512v2,28057,2.7451433725389658e-5,10x
NC_045512v2,28058,2.7105340504278703e-5,10x
NC_045512v2,28059,2.710122847276395e-5,10x
NC_045512v2,28060,2.7505560095513827e-5,10x
NC_045512v2,28061,2.7454413891383604e-5,10x
NC_045512v2,28062,2.7253984009892955e-5,10x
NC_045512v2,28063,2.7334322495624724e-5,10x
NC_045512v2,28064,2.739641181399166e-5,10x
NC_045512v2,28065,2.769472411782697e-5,10x
NC_045512v2,28066,2.787636552734234e-5,10x
NC_045512v2,28067,2.7806755904305866e-5,10x
NC_045512v2,28068,2.7835202763454695e-5,10x
NC_045512v2,28069,2.763166104294438e-5,10x
NC_045512v2,28070,2.7470220303074075e-5,10x
NC_045512v2,28071,2.750602081165627e-5,10x
NC_045512v2,28072,2.7563812633253183e-5,10x
NC_045512v2,28073,2.763805420255298e-5,10x
NC_045512v2,28074,2.758818085525019e-5,10x
NC_045512v2,28075,2.784085740799179e-5,10x
NC_045512v2,28076,2.7854995436285146e-5,10x
NC_045512v2,28077,2.7678240345106564e-5,10x
NC_045512v2,28078,2.760308365632822e-5,10x
NC_045512v2,28079,2.8039533537358893e-5,10x
NC_045512v2,28080,2.81364378981971e-5,10x
NC_045512v2,28081,2.8378783967815218e-5,10x
NC_045512v2,28082,2.8293911792471998e-5,10x
NC_045512v2,28083,2.84721581182686e-5,10x
NC_045512v2,28084,2.8662769536991643e-05,10x
NC_045512v2,28085,2.8570848294006477e-5,10x
NC_045512v2,28086,2.9221537814345992e-5,10x
NC_045512v2,28087,2.9121887090514965e-5,10x
NC_045512v2,28088,2.878349751944876e-5,10x
NC_045512v2,28089,2.8780088078611352e-5,10x
NC_045512v2,28090,2.8896872837328458e-5,10x
NC_045512v2,28091,2.9217256732248303e-5,10x
NC_045512v2,28092,2.9183057022048834e-5,10x
NC_045512v2,28093,2.957479396176571e-5,10x
NC_045512v2,28094,2.963874928796363e-5,10x
NC_045512v2,28095,3.0791780688302325e-5,10x
NC_045512v2,28096,3.014740913971635e-5,10x
NC_045512v2,28097,3.0131335913972165e-5,10x
NC_045512v2,28098,2.991239210019665e-5,10x
NC_045512v2,28099,3.007011741970273e-5,10x
NC_045512v2,28100,3.0200949271420983e-5,10x
NC_045512v2,28101,3.063709548445761e-5,10x
NC_045512v2,28102,3.065176550178326e-5,10x
NC_045512v2,28103,3.071908588320462e-5,10x
NC_045512v2,28104,3.073913304718881e-5,10x
NC_045512v2,28105,3.070597973657335e-5,10x
NC_045512v2,28106,3.0611200759800706e-5,10x
NC_045512v2,28107,3.068408761125992e-5,10x
NC_045512v2,28108,3.085467615529913e-5,10x
NC_045512v2,28109,3.084181939835568e-5,10x
NC_045512v2,28110,3.066268420119767e-5,10x
NC_045512v2,28111,3.0260106031849918e-5,10x
NC_045512v2,28112,3.026435724318867e-5,10x
NC_045512v2,28113,3.034586585525938e-5,10x
NC_045512v2,28114,3.0474052480663542e-5,10x
NC_045512v2,28115,3.051560288710734e-5,10x
NC_045512v2,28116,3.039886330901851e-5,10x
NC_045512v2,28117,3.014484325735287e-5,10x
NC_045512v2,28118,2.9915859136991872e-5,10x
NC_045512v2,28119,3.0029885659643683e-5,10x
NC_045512v2,28120,2.9797412205526537e-5,10x
NC_045512v2,28121,3.031621282656975e-5,10x
NC_045512v2,28122,3.075385037808385e-5,10x
NC_045512v2,28123,3.066896993203585e-5,10x
NC_045512v2,28124,3.0745491512510764e-5,10x
NC_045512v2,28125,3.0462292680663052e-5,10x
NC_045512v2,28126,3.0256273924770785e-5,10x
NC_045512v2,28127,3.0203535260045602e-5,10x
NC_045512v2,28128,3.0050828866255845e-5,10x
NC_045512v2,28129,3.0039220492724907e-5,10x
NC_045512v2,28130,2.964569774374412e-5,10x
NC_045512v2,28131,2.9641679003186264e-5,10x
NC_045512v2,28132,2.9407675182740136e-5,10x
NC_045512v2,28133,2.9324437448438742e-5,10x
NC_045512v2,28134,2.9454065090883705e-5,10x
NC_045512v2,28135,2.9278238645450687e-5,10x
NC_045512v2,28136,2.9286966908599205e-5,10x
NC_045512v2,28137,2.92387836523935e-5,10x
NC_045512v2,28138,2.8972668143729975e-5,10x
NC_045512v2,28139,2.8640663236481276e-5,10x
NC_045512v2,28140,2.8170143739372374e-5,10x
NC_045512v2,28141,2.7686255006890372e-5,10x
NC_045512v2,28142,2.76941604467355e-5,10x
NC_045512v2,28143,2.699170164364627e-5,10x
NC_045512v2,28144,2.4950970275930215e-5,10x
NC_045512v2,28145,2.5229539487790966e-5,10x
NC_045512v2,28146,2.528095652626302e-5,10x
NC_045512v2,28147,2.4977760958344932e-5,10x
NC_045512v2,28148,2.489888534465004e-5,10x
NC_045512v2,28149,2.505873212118179e-5,10x
NC_045512v2,28150,2.4895143862371165e-5,10x
NC_045512v2,28151,2.491042865994541e-5,10x
NC_045512v2,28152,2.4940977424531403e-5,10x
NC_045512v2,28153,2.4801191739348603e-5,10x
NC_045512v2,28154,2.4465569390609735e-5,10x
NC_045512v2,28155,2.4601554136337846e-5,10x
NC_045512v2,28156,2.4785334619251437e-5,10x
NC_045512v2,28157,2.4768169741371956e-5,10x
NC_045512v2,28158,2.4413638111982614e-5,10x
NC_045512v2,28159,2.423560858785024e-5,10x
NC_045512v2,28160,2.423499786811744e-5,10x
NC_045512v2,28161,2.393391386456079e-5,10x
NC_045512v2,28162,2.408924726930284e-5,10x
NC_045512v2,28163,2.3414402943465984e-5,10x
NC_045512v2,28164,2.3349789430529498e-5,10x
NC_045512v2,28165,2.2822271443728154e-5,10x
NC_045512v2,28166,2.245311993558276e-5,10x
NC_045512v2,28167,2.2315302084971386e-5,10x
NC_045512v2,28168,2.233780218774711e-5,10x
NC_045512v2,28169,2.220620195191492e-5,10x
NC_045512v2,28170,2.2301749541118004e-5,10x
NC_045512v2,28171,2.2318913644553685e-5,10x
NC_045512v2,28172,2.228050854492271e-5,10x
NC_045512v2,28173,2.2028431918090923e-5,10x
NC_045512v2,28174,2.1726645221446128e-5,10x
NC_045512v2,28175,2.1563581520423642e-5,10x
NC_045512v2,28176,2.1668767305160182e-5,10x
NC_045512v2,28177,2.148889943939249e-5,10x
NC_045512v2,28178,2.17159635719105e-5,10x
NC_045512v2,28179,2.1844687594385742e-5,10x
NC_045512v2,28180,2.1859145874923278e-5,10x
NC_045512v2,28181,2.1655681799180293e-5,10x
NC_045512v2,28182,2.150096288106655e-5,10x
NC_045512v2,28183,2.1569449062148787e-5,10x
NC_045512v2,28184,2.107681311550767e-5,10x
